Team,AdjDP,AwardsAdj,TotalDP,AwardsTotal,Playoff,BestPlayoff,Alliance,BestAlliance,Qual,BestQual,AdjPlayoff,AdjAlliance,AdjQual,Awards,AdjAwards,NumEvents
2080,31.39418254029537,31.39418254029537,51,51,0,0,17,12,34,18,10.46472751343179,0.0,20.92945502686358,0,0.0,2
2333,48.65450178498377,48.65450178498377,128.39999999999998,128.39999999999998,30.0,20,33.8,10,64.6,18,12.807804987012863,11.367874248827986,24.47882254914293,0.0,0.0,4
2992,58.43087363897585,62.22016505525184,154.2,164.2,32.0,10,44.2,15,78.0,21,16.748668059939902,12.125732532083186,29.556473046952764,10.0,3.7892914162759954,4
3039,40.32128593916137,40.32128593916137,87.0,87.0,20.0,10,26.0,13,41.0,16,12.050039476071214,9.269261135439397,19.00198532765076,0.0,0.0,3
3061,15.389305166811454,18.467166200173747,25,30,0,0,0,0,25,15,0.0,0.0,15.389305166811454,5,3.0778610333622907,2
3160,32.00975474696782,38.16547681369241,52,62,0,0,19,11,33,18,11.695871926776706,0.0,20.313882820191118,10,6.155722066724581,2
3310,99.45917198326472,109.19189617547609,214.60000000000002,235.60000000000002,96.0,30,51.2,16,67.4,22,23.729308506724855,44.4924534501091,31.23741002643077,21.0,9.732724192211366,3
3337,18.816600104941973,18.816600104941973,40.6,40.6,0.0,0,8.0,8,32.6,15,3.7077044541757584,0.0,15.108895650766216,0.0,0.0,3
3350,7.386866480069498,7.386866480069498,12,12,0,0,0,0,12,8,0.0,0.0,7.386866480069498,0,0.0,2
3468,11.0,11.0,11,11,0,0,0,0,11,11,0.0,0.0,11.0,0,0.0,1
3507,28.363939074444552,30.6812543583044,61.2,66.2,0.0,0,16.0,11,45.2,18,7.415408908351517,0.0,20.948530166093036,5.0,2.317315283859849,3
3612,20.92945502686358,20.92945502686358,34,34,10,10,3,3,21,11,1.8467166200173746,6.155722066724581,12.927016340121622,0,0.0,2
3616,53.5763293628397,53.5763293628397,115.6,115.6,30.0,30,31.0,16,54.6,22,14.367354759931064,13.903891703159093,25.305082899749554,0.0,0.0,3
364,27.700749300260618,30.778610333622908,45,50,0,0,17,12,28,19,10.46472751343179,0.0,17.23602178682883,5,3.0778610333622907,2
3937,62.75289788692471,65.07021317078456,135.4,140.4,42.0,30,49.0,16,44.4,19,22.70968978182652,19.465448384422732,20.57775972067546,5.0,2.317315283859849,3
3991,38.83820415749106,38.83820415749106,83.8,83.8,30.0,30,11.0,10,42.8,14,5.098093624491668,13.903891703159093,19.836218829840305,0.0,0.0,3
4490,16.0,16.0,16,16,0,0,0,0,16,16,0.0,0.0,16.0,0,0.0,1
4522,34.86148102973916,34.86148102973916,92.0,92.0,20.0,20,21.0,14,51.0,21,7.9575119741795906,7.578582832551991,19.325386223007577,0.0,0.0,4
